进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,港口,运输方式,运输路线,公司,公司类型,地址,传真,电话,邮政编码,电子邮件,联系人,城市,商品1996编码,货币
进口,2000-12,07141020,木薯干,689473.0,7767283.0,公斤,印度尼西亚,进料加工贸易,南京海关,江海运输,印度尼西亚,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400.0,,蔡德鑫,江苏省太仓,hs71410,usd
进口,2000-12,10030090,其他大麦,5512500.0,31500000.0,公斤,加拿大,一般贸易,青岛海关,江海运输,加拿大,青岛啤酒股份有限公司,中外合资企业,青岛市香港中路五四广场青啤大厦,0532-5714533,0532-5712437,266071.0,,李桂荣,山东省青岛,hs100300,usd
进口,2000-12,10030090,其他大麦,2248400.0,12848000.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,沈阳华润雪花啤酒有限公司,中外合资企业,沈阳市铁西区建设东路42号,025 25873287,024 25845579,110021.0,,肖庆森,辽宁省沉阳,hs100300,usd
进口,2000-02,10030090,其他大麦,1961533.0,13340000.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,中国外运秦皇岛公司,国有企业,河北省秦皇岛市友谊路38号,0335-3413276,0335-3414760,66002.0,,刘铁林,山东省烟台,hs100300,usd
进口,2000-02,23033000,酿造及蒸馏过程中的糟粕及残渣,1621.0,12000.0,公斤,新加坡,一般贸易,汕头海关,江海运输,香港,广东省饶平县对外经济协作总公司,国有企业,饶平县黄岗镇菜场街11号4楼,07688886539,07688881458,515700.0,,杨楚昭,广东省潮州,hs230330,usd
进口,2000-02,23033000,酿造及蒸馏过程中的糟粕及残渣,29000.0,145000.0,公斤,巴西,一般贸易,拱北海关,江海运输,香港,珠海安通工贸发展公司,,珠海市石景山旅游中心骏景台办公室,,756 8823600,519030.0,,黎加良,珠海特区,hs230330,usd
进口,2000-02,10040090,其他燕麦,5557.0,101050.0,公斤,俄罗斯联邦,边境小额贸易,满洲里海关,汽车运输,俄罗斯联邦,满洲里华运经济贸易公司,国有企业,满洲里市二道街40号,,0470-6222327,21400.0,,姜志超,内蒙古自治区呼伦贝尔盟,hs100400,usd
进口,2000-02,10030090,其他大麦,1517198.0,11115000.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,烟台银和股份有限公司,国有企业,烟台开发区长江路10号,0535-6371191,0535-6375678,264006.0,,董军,山东省青岛,hs100300,usd
进口,2000-02,07141020,木薯干,480102.0,4871262.0,公斤,印度尼西亚,进料加工贸易,南京海关,江海运输,印度尼西亚,江苏汇鸿国际集团土产进出口股份有限公司,国有企业,南京白下路91号,025 4594734,025 4593948,210001.0,,马驰,江苏省南通,hs71410,usd
进口,2000-02,10030090,其他大麦,2872800.0,16800000.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,山东省农业实业集团公司,国有企业,济南市闵子骞路21号,0531-8937314,0531-8937313,250100.0,chenjie12345@yahoo.com,李传悦,山东省烟台,hs100300,usd
进口,2000-02,07141020,木薯干,352916.0,3319410.0,公斤,印度尼西亚,一般贸易,青岛海关,江海运输,印度尼西亚,山东省东方国际贸易股份有限公司,国有企业,,0532-2971838,0532-2971902,266002.0,,李兆兴,山东省临沂,hs71410,usd
进口,2000-02,10059000,玉米，种用除外,11364.0,39900.0,公斤,美国,进料加工贸易,黄埔海关,江海运输,香港,家乐氏(中国)有限公司,外商独资企业,广州经济技术开发区北围工业小区,020 82211151,020 82211151,510730.0,,JACOBUS GR,广州经济技术开发区,hs100590,usd
进口,2000-02,07141020,木薯干,68847.0,880000.0,公斤,印度尼西亚,进料加工贸易,南京海关,江海运输,印度尼西亚,苏州百科化工有限公司,,太仓城厢,05203524701-265,0104660804,215400.0,,王娅雯,江苏省太仓,hs71410,usd
进口,2000-02,07141020,木薯干,434203.0,5550000.0,公斤,印度尼西亚,一般贸易,南京海关,江海运输,印度尼西亚,苏州百科化工有限公司,,太仓城厢,05203524701-265,0104660804,215400.0,,王娅雯,江苏省太仓,hs71410,usd
进口,2000-02,10051000,种用玉米,113.0,14.0,公斤,德国,一般贸易,哈尔滨海关,航空运输,德国,黑龙江好运农业有限公司,中外合资企业,哈尔滨市和平路70号,,0451 2620333,150040.0,,吴德全,黑龙江省哈尔滨,hs100510,usd
进口,2000-02,23033000,酿造及蒸馏过程中的糟粕及残渣,7400.0,18000.0,公斤,日本,一般贸易,上海海关,江海运输,日本,浙江省土产畜产进出口集团公司,国有企业,杭州市中山北路308号,0571-85773780,0571-85773888,310003.0,,龚荣祥,浙江省杭州,hs230330,usd
进口,2000-02,10030090,其他大麦,2406497.0,15197333.0,公斤,丹麦,一般贸易,宁波海关,江海运输,丹麦,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800.0,,梁安充,宁波经济技术开发区,hs100300,usd
进口,2000-02,10051000,种用玉米,2587.0,100.0,公斤,新西兰,一般贸易,长春海关,航空运输,香港,吉美农业技术有限公司,中外合资企业,长春市红旗街23号,0431 5952945,0431 5951246,130031.0,,陈翠琴,吉林省长春,hs100510,usd
进口,2000-02,10051000,种用玉米,38925.0,2800.0,公斤,阿根廷,一般贸易,大连海关,江海运输,阿根廷,吉美农业技术有限公司,中外合资企业,长春市红旗街23号,0431 5952945,0431 5951246,130031.0,,陈翠琴,吉林省长春,hs100510,usd
进口,2000-02,10030090,其他大麦,3297730.0,20825586.0,公斤,丹麦,一般贸易,黄埔海关,江海运输,丹麦,广州麦芽有限公司,中外合资企业,广州开发区创业路2号,020-82212988,020-82212497,510730.0,,江国强,广州经济技术开发区,hs100300,usd
进口,2000-02,10030090,其他大麦,3278813.0,21726320.0,公斤,法国,一般贸易,黄埔海关,江海运输,法国,广州麦芽有限公司,中外合资企业,广州开发区创业路2号,020-82212988,020-82212497,510730.0,,江国强,广州经济技术开发区,hs100300,usd
进口,2000-02,10030090,其他大麦,665999.0,5000000.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,烟台新瑞食品有限公司,中外合资企业,山东省海阳市大辛家镇大辛家村,0535-6627726,0535-6627726,265100,,辛乐真,山东省烟台,hs100300,usd
进口,2000-03,23033000,酿造及蒸馏过程中的糟粕及残渣,5603.0,40850.0,公斤,新加坡,一般贸易,汕头海关,江海运输,香港,广东省饶平县对外经济协作总公司,国有企业,饶平县黄岗镇菜场街11号4楼,07688886539,07688881458,515700.0,,杨楚昭,广东省潮州,hs230330,usd
进口,2000-03,10030090,其他大麦,3.0,23.0,公斤,德国,其他,长春海关,航空运输,德国,吉林省利达经济贸易中心,,,,,,,,吉林省长春,hs100300,usd
进口,2000-03,07141020,木薯干,507640.0,5250000.0,公斤,泰国,进料加工贸易,南京海关,江海运输,泰国,罗氏中亚（无锡）柠檬酸有限公司,中外合资企业,无锡市金城桥西,0510-5406094,0510-5411888,214024.0,,王锡林,高新技术产业开发区,hs71410,usd
进口,2000-03,10051000,种用玉米,12.0,4.0,公斤,美国,其他,北京海关,航空运输,美国,,其它,,,,,,,北京市海淀区,hs100510,usd
进口,2000-03,10051000,种用玉米,1.0,2.0,公斤,法国,其他,北京海关,航空运输,法国,,其它,,,,,,,北京市朝阳区,hs100510,usd
进口,2000-03,10030090,其他大麦,1.0,1.0,公斤,加拿大,其他,大连海关,航空运输,加拿大,大连中粮麦芽有限公司,,大连普兰店市经济开发区,0411 9691158,0411 9691435,116200.0,,安天鹏,辽宁省大连,hs100300,usd
进口,2000-03,10030090,其他大麦,342514.0,2000000.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,山东省东方国际贸易股份有限公司,国有企业,,0532-2971838,0532-2971902,266002.0,,李兆兴,山东省烟台,hs100300,usd
进口,2000-03,10059000,玉米，种用除外,11752.0,39900.0,公斤,美国,进料加工贸易,黄埔海关,江海运输,香港,家乐氏(中国)有限公司,外商独资企业,广州经济技术开发区北围工业小区,020 82211151,020 82211151,510730.0,,JACOBUS GR,广州经济技术开发区,hs100590,usd
进口,2000-03,10051000,种用玉米,22494.0,1000.0,公斤,德国,一般贸易,哈尔滨海关,航空运输,德国,黑龙江好运农业有限公司,中外合资企业,哈尔滨市和平路70号,,0451 2620333,150040.0,,吴德全,黑龙江省哈尔滨,hs100510,usd
进口,2000-03,10040090,其他燕麦,8640.0,48000.0,公斤,马来西亚,一般贸易,深圳海关,汽车运输,香港,深圳外贸经济开发公司,国有企业,深圳爱国路3038号,0755-25529808,0755-25695848,518003.0,,刘文普,广东省深圳,hs100400,usd
进口,2000-03,10070090,其他食用高梁,3332.0,46000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,云南省德宏州德瑞总公司,,云南省德宏州,,,,,,云南省瑞丽,hs100700,usd
进口,2000-03,10051000,种用玉米,1.0,10.0,公斤,荷兰,一般贸易,北京海关,航空运输,法国,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100510,usd
进口,2000-03,10051000,种用玉米,482.0,400.0,公斤,法国,一般贸易,北京海关,航空运输,法国,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100510,usd
进口,2000-03,10051000,种用玉米,420.0,432.0,公斤,日本,一般贸易,天津海关,江海运输,日本,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100510,usd
进口,2000-03,10070010,种用食用高梁,155.0,160.0,公斤,日本,一般贸易,天津海关,江海运输,日本,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100700,usd
进口,2000-03,10051000,种用玉米,1009.0,337.0,公斤,德国,一般贸易,北京海关,航空运输,德国,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100510,usd
进口,2000-03,10040090,其他燕麦,12176.0,67640.0,公斤,澳大利亚,一般贸易,深圳海关,汽车运输,香港,深圳外贸经济开发公司,国有企业,深圳爱国路3038号,0755-25529808,0755-25695848,518003.0,,刘文普,广东省深圳,hs100400,usd
进口,2000-03,10070090,其他食用高梁,10351.0,145000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,瑞丽市宏安有限责任公司,私营企业,瑞丽市瑞宏路,,0692 4145745,678600.0,,张建和,云南省瑞丽,hs100700,usd
进口,2000-03,10030090,其他大麦,1299509.0,9000000.0,公斤,法国,一般贸易,上海海关,江海运输,法国,中粮上海粮油进出口公司,国有企业,上海市中山南二路440号,021-64037846,021-64164988,200032.0,shco@public1.sta.net.cn,金家凯,上海市黄浦,hs100300,usd
进口,2000-03,10030090,其他大麦,2142583.0,12569399.0,公斤,加拿大,一般贸易,宁波海关,江海运输,加拿大,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800.0,,梁安充,宁波经济技术开发区,hs100300,usd
进口,2000-03,10030090,其他大麦,4203360.0,25020000.0,公斤,澳大利亚,一般贸易,南京海关,江海运输,澳大利亚,山东九发集团公司,,中国烟台南大街9号金都大厦28层,0535-6623798,0535-4622382,264001.0,,蒋绍庆,山东省烟台,hs100300,usd
进口,2000-03,10051000,种用玉米,17.0,124.0,公斤,法国,一般贸易,长春海关,航空运输,法国,吉林省机械电子进出口公司长春有限公司,国有企业,吉林省长春市自由大路55号,0431-8668126,0431-8665010,130022.0,,林国栋,吉林省长春,hs100510,usd
进口,2000-03,10030090,其他大麦,3052156.0,17000000.0,公斤,加拿大,一般贸易,青岛海关,江海运输,加拿大,青岛啤酒股份有限公司,中外合资企业,青岛市香港中路五四广场青啤大厦,0532-5714533,0532-5712437,266071.0,,李桂荣,山东省青岛,hs100300,usd
进口,2000-03,10030090,其他大麦,5180040.0,33000000.0,公斤,澳大利亚,保税仓库进出境货物,青岛海关,江海运输,澳大利亚,青岛啤酒股份有限公司,中外合资企业,青岛市香港中路五四广场青啤大厦,0532-5714533,0532-5712437,266071.0,,李桂荣,山东省青岛,hs100300,usd
进口,2000-03,10030090,其他大麦,2134738.0,12557285.0,公斤,加拿大,一般贸易,黄埔海关,江海运输,加拿大,广州麦芽有限公司,中外合资企业,广州开发区创业路2号,020-82212988,020-82212497,510730,,江国强,广州经济技术开发区,hs100300,usd
进口,2000-03,07141020,木薯干,58800.0,840000.0,公斤,越南,边境小额贸易,南宁海关,江海运输,越南,东兴市京华实业总公司,国有企业,东兴市东兴镇民族路,0770-7686823,0770-7682987,538100.0,,沈名绍,广西壮族南宁,hs71410,usd
进口,2000-03,10030090,其他大麦,665999.0,5000000.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,烟台新瑞食品有限公司,中外合资企业,山东省海阳市大辛家镇大辛家村,0535-6627726,0535-6627726,265100.0,,辛乐真,山东省烟台,hs100300,usd
进口,2000-01,10030090,其他大麦,59230.0,435820.0,公斤,加拿大,一般贸易,青岛海关,江海运输,加拿大,山东省外商投资服务公司,国有企业,中国济南市泉城路180号齐鲁国际大厦7楼南区,0531-6905966,0531-6905166,250011.0,,韩小群,山东省烟台,hs100300,usd
进口,2000-01,10030090,其他大麦,23.0,9.0,公斤,美国,其他,长春海关,航空运输,美国,吉林省利达经济贸易中心,,,,,,,,吉林省长春,hs100300,usd
进口,2000-01,10030090,其他大麦,2179505.0,16061200.0,公斤,法国,一般贸易,天津海关,江海运输,法国,北京宝麦啤酒原料有限公司,中外合资企业,丰台花乡纪家庙南,,0106 3723404,100070.0,,万艳生,北京市丰台区,hs100300,usd
进口,2000-01,10040090,其他燕麦,5557.0,101050.0,公斤,俄罗斯联邦,边境小额贸易,满洲里海关,汽车运输,俄罗斯联邦,满洲里华运经济贸易公司,国有企业,满洲里市二道街40号,,0470-6222327,21400.0,,姜志超,内蒙古自治区呼伦贝尔盟,hs100400,usd
进口,2000-01,10030090,其他大麦,3240045.0,22050000.0,公斤,澳大利亚,一般贸易,南京海关,江海运输,澳大利亚,中国粮油食品进出口(集团)有限公司,国有企业,北京建国门内大街8号中粮广场A座7-13层,,010-65268888,100005.0,,周明臣,山东省济宁,hs100300,usd
进口,2000-01,07141020,木薯干,411003.0,5220000.0,公斤,印度尼西亚,进料加工贸易,南京海关,江海运输,印度尼西亚,苏州百科化工有限公司,,太仓城厢,05203524701-265,0104660804,215400.0,,王娅雯,江苏省太仓,hs71410,usd
进口,2000-01,07141020,木薯干,339756.0,4170000.0,公斤,印度尼西亚,一般贸易,南京海关,江海运输,印度尼西亚,苏州百科化工有限公司,,太仓城厢,05203524701-265,0104660804,215400.0,,王娅雯,江苏省太仓,hs71410,usd
进口,2000-01,10030090,其他大麦,1991168.0,13349920.0,公斤,法国,一般贸易,天津海关,江海运输,法国,保定欧麦八达麦芽有限公司,中外合资企业,保定市江成路,0312-7031389,0312-7031388,71050.0,,博聂.阿兰,河北省保定,hs100300,usd
进口,2000-01,10040090,其他燕麦,8640.0,48000.0,公斤,马来西亚,一般贸易,深圳海关,汽车运输,香港,深圳外贸经济开发公司,国有企业,深圳爱国路3038号,0755-25529808,0755-25695848,518003.0,,刘文普,广东省深圳,hs100400,usd
进口,2000-01,10040090,其他燕麦,8287.0,46040.0,公斤,澳大利亚,一般贸易,深圳海关,汽车运输,香港,深圳外贸经济开发公司,国有企业,深圳爱国路3038号,0755-25529808,0755-25695848,518003.0,,刘文普,广东省深圳,hs100400,usd
进口,2000-01,23033000,酿造及蒸馏过程中的糟粕及残渣,14780.0,36000.0,公斤,日本,其他,上海海关,江海运输,日本,浙江省土产畜产进出口集团公司,国有企业,杭州市中山北路308号,0571-85773780,0571-85773888,310003.0,,龚荣祥,浙江省杭州,hs230330,usd
进口,2000-01,10030090,其他大麦,3838876.0,25180000.0,公斤,澳大利亚,一般贸易,南京海关,江海运输,澳大利亚,中粮上海粮油进出口公司,国有企业,上海市中山南二路440号,021-64037846,021-64164988,200032.0,shco@public1.sta.net.cn,金家凯,江苏省南通,hs100300,usd
进口,2000-01,10030090,其他大麦,1789968.0,13103717.0,公斤,澳大利亚,一般贸易,宁波海关,江海运输,澳大利亚,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800.0,,梁安充,宁波经济技术开发区,hs100300,usd
进口,2000-01,07141020,木薯干,337613.0,4080000.0,公斤,印度尼西亚,进料加工贸易,南京海关,江海运输,印度尼西亚,苏州进出口(集团)有限公司,国有企业,江苏省苏州市西环路6号国际经贸大厦18楼,0512-68266960,0512-68266806,215004.0,jtgs@ec.com.cn,胡桂生,江苏省太仓,hs71410,usd
进口,2000-01,10030090,其他大麦,4889320.0,31048740.0,公斤,加拿大,保税仓库进出境货物,青岛海关,江海运输,加拿大,青岛啤酒股份有限公司,中外合资企业,青岛市香港中路五四广场青啤大厦,0532-5714533,0532-5712437,266071.0,,李桂荣,山东省青岛,hs100300,usd
进口,2000-01,10030090,其他大麦,1422543.0,10252560.0,公斤,法国,一般贸易,天津海关,江海运输,法国,河北轻工进出口股份有限公司,集体企业,中国石家庄市友谊北大街钟久路26号,0311-7732009,0311-7732011/7732008,50072.0,,顾振芳,河北省其它,hs100300,usd
进口,2000-08,10051000,种用玉米,3.0,3.0,公斤,阿根廷,其他,长春海关,航空运输,阿根廷,吉林省农作物新品种引育中心,,,,,,,,吉林省长春,hs100510,usd
进口,2000-08,07141020,木薯干,392340.0,4550922.0,公斤,印度尼西亚,进料加工贸易,青岛海关,江海运输,印度尼西亚,山东华龙化工集团公司,,淄川区双沟镇孟机村,0533-5331412,0533-5331415,255190.0,,冯衍明,山东省淄博,hs071410,usd
进口,2000-08,23033000,酿造及蒸馏过程中的糟粕及残渣,36704.0,229400.0,公斤,巴西,一般贸易,拱北海关,江海运输,香港,珠海市斗门县赤鼻岛工贸公司,集体企业,珠海拱北新市花园16幢101号,,0756 9118979,519100.0,,许建安,珠海特区,hs230330,usd
进口,2000-08,10030090,其他大麦,353.0,1750.0,公斤,台湾省,一般贸易,南宁海关,江海运输,香港,广西福尔梅姐食品有限责任公司,,广西南宁市教育路14号,07715335630,07715335630,530022.0,,刘亚梅,广西壮族南宁,hs100300,usd
进口,2000-08,10051000,种用玉米,8.0,6.0,公斤,泰国,其他,南宁海关,航空运输,泰国,广西壮族自治区玉米研究所,,,,,,,,广西壮族南宁,hs100510,usd
进口,2000-08,10030090,其他大麦,3892907.0,26260007.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,江苏省对外经贸股份有限公司,国有企业,南京市北京东路29号,025-3190001,025-3190124,210008.0,,郭苏福,山东省青岛,hs100300,usd
进口,2000-08,10051000,种用玉米,1002.0,310.0,公斤,德国,一般贸易,沈阳海关,航空运输,德国,辽宁东亚国际种苗有限公司,中外合资企业,沈阳市于洪区长江北街33号,024 86117722,024 86117722,110034.0,,于学明,辽宁省沉阳,hs100510,usd
进口,2000-08,10030090,其他大麦,317224.0,1861360.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,上海万向进出口有限公司,,上海市延安东路588号东海商业中心东楼19楼C,021-63503014,021-63527117,200001.0,,伟鼎,辽宁省大连,hs100300,usd
进口,2000-08,10030090,其他大麦,432306.0,2536620.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,上海万向进出口有限公司,,上海市延安东路588号东海商业中心东楼19楼C,021-63503014,021-63527117,200001.0,,伟鼎,吉林省吉林,hs100300,usd
进口,2000-08,10030090,其他大麦,3152777.0,17363236.0,公斤,加拿大,一般贸易,宁波海关,江海运输,加拿大,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800,,梁安充,宁波经济技术开发区,hs100300,usd
进口,2000-08,23033000,酿造及蒸馏过程中的糟粕及残渣,9430.0,15000.0,公斤,日本,其他,宁波海关,江海运输,日本,浙江省土产畜产进出口集团公司,国有企业,杭州市中山北路308号,0571-85773780,0571-85773888,310003,,龚荣祥,浙江省杭州,hs230330,usd
进口,2000-08,10030090,其他大麦,2341519.0,13660000.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,山东九发集团公司,,中国烟台南大街9号金都大厦28层,0535-6623798,0535-4622382,264001.0,,蒋绍庆,山东省烟台,hs100300,usd
进口,2000-08,10030090,其他大麦,1152.0,480.0,公斤,澳大利亚,进料加工贸易,深圳海关,汽车运输,香港,乐厨食品(深圳)有限公司,外商独资企业,观兰镇大水坑新塘村,,755 28014483,518110.0,,郑伟明,广东省深圳,hs100300,usd
进口,2000-08,07141020,木薯干,444694.0,5216000.0,公斤,印度尼西亚,进料加工贸易,南京海关,江海运输,印度尼西亚,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400.0,,蔡德鑫,江苏省太仓,hs071410,usd
进口,2000-08,10030010,种用大麦,1487.0,500.0,公斤,澳大利亚,一般贸易,哈尔滨海关,航空运输,澳大利亚,黑龙江省农垦总局粮油食品进出口公司,国有企业,哈尔滨市中山路64号,,0451 2364679,150036.0,,孟海涛,黑龙江省哈尔滨,hs100300,usd
进口,2000-08,10030090,其他大麦,48815.0,150000.0,公斤,美国,其他,天津海关,江海运输,美国,河北省轻工业品进出口公司,国有企业,石家庄市友谊北大街钟久路26号,0311-7732009,0311-7732008,50072.0,,顾振芳,河北省石家庄,hs100300,usd
进口,2000-08,07141020,木薯干,1565.0,24000.0,公斤,越南,边境小额贸易,南宁海关,汽车运输,越南,广西凭祥市进出口贸易公司,国有企业,广西凭祥市南山验货厂1幢,0771-8532890,0771-8532891,532600.0,,王  灵,广西壮族南宁,hs71410,usd
进口,2000-08,10030090,其他大麦,2160088.0,13333880.0,公斤,澳大利亚,一般贸易,黄埔海关,江海运输,澳大利亚,广州麦芽有限公司,中外合资企业,广州开发区创业路2号,020-82212988,020-82212497,510730,,江国强,广州经济技术开发区,hs100300,usd
进口,2000-08,10030090,其他大麦,2112318.0,13039000.0,公斤,澳大利亚,一般贸易,黄埔海关,江海运输,澳大利亚,浙江省国兴进出口有限公司,国有企业,浙江省杭州市延安路515号818室,0572-85103717,0572-85167007,310006,guoxin@mail.hz.zj.cn,郭信灿,广州经济技术开发区,hs100300,usd
进口,2000-08,10051000,种用玉米,32040.0,3000.0,公斤,阿根廷,一般贸易,天津海关,江海运输,阿根廷,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,新疆维吾尔乌鲁木齐,hs100510,usd
进口,2000-09,10030090,其他大麦,4862268.0,33615260.0,公斤,法国,一般贸易,石家庄海关,江海运输,法国,中粮天鼎国际贸易有限公司,中外合资企业,深圳市宝安区石岩镇宝石南路198号,0755-82080877,0755-82081166,518000.0,,孙振池,河北省秦皇岛,hs100300,usd
进口,2000-09,10030090,其他大麦,513713.0,2935500.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,大连华润啤酒有限公司,外商独资企业,大连市甘井子区华北路415号,0411 6600424,0411 6600582,116033.0,,黄铁鹰,辽宁省大连,hs100300,usd
进口,2000-09,10030090,其他大麦,513713.0,2935500.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,鞍山华润啤酒有限公司,中外合资企业,鞍山市经济开发区,024 25876106,0412 8212224,114041.0,,王群,辽宁省鞍山,hs100300,usd
进口,2000-09,10030090,其他大麦,32021.0,110841.0,公斤,美国,其他,青岛海关,江海运输,美国,中国外运秦皇岛公司,国有企业,河北省秦皇岛市友谊路38号,0335-3413276,0335-3414760,66002.0,,刘铁林,山东省烟台,hs100300,usd
进口,2000-09,10030090,其他大麦,283425.0,2000000.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,烟台银和股份有限公司,国有企业,烟台开发区长江路10号,0535-6371191,0535-6375678,264006.0,,董军,烟台经济技术开发区,hs100300,usd
进口,2000-09,23033000,酿造及蒸馏过程中的糟粕及残渣,40960.0,256000.0,公斤,巴西,一般贸易,拱北海关,江海运输,香港,珠海市斗门县赤鼻岛工贸公司,集体企业,珠海拱北新市花园16幢101号,,0756 9118979,519100.0,,许建安,珠海特区,hs230330,usd
进口,2000-09,10030090,其他大麦,169.0,960.0,公斤,台湾省,一般贸易,南宁海关,江海运输,香港,广西福尔梅姐食品有限责任公司,,广西南宁市教育路14号,07715335630,07715335630,530022.0,,刘亚梅,广西壮族南宁,hs100300,usd
进口,2000-09,07141020,木薯干,302.0,5000.0,公斤,越南,边境小额贸易,南宁海关,汽车运输,越南,龙州县边境贸易总公司,国有企业,龙州县兴龙路25号,0771-8812854,0771-8812854,532400.0,,赖万龙,广西壮族南宁,hs071410,usd
进口,2000-09,07141020,木薯干,31403.0,519897.0,公斤,越南,边境小额贸易,南宁海关,江海运输,越南,上思县对外经济贸易公司,,思阳镇北布路十七号,8512227,8512227,535500.0,,刘颖,广西壮族南宁,hs071410,usd
进口,2000-09,10030090,其他大麦,2819709.0,16250000.0,公斤,加拿大,一般贸易,青岛海关,江海运输,加拿大,山东省农业实业集团公司,国有企业,济南市闵子骞路21号,0531-8937314,0531-8937313,250100.0,chenjie12345@yahoo.com,李传悦,山东省烟台,hs100300,usd
进口,2000-09,10059000,玉米，种用除外,23839.0,80000.0,公斤,澳大利亚,进料加工贸易,黄埔海关,江海运输,香港,家乐氏(中国)有限公司,外商独资企业,广州经济技术开发区北围工业小区,020 82211151,020 82211151,510730.0,,JACOBUS GR,广州经济技术开发区,hs100590,usd
进口,2000-09,10070010,种用食用高梁,402.0,100.0,公斤,澳大利亚,一般贸易,北京海关,航空运输,澳大利亚,中国绿色食品总公司,国有企业,北京朝阳区西坝河光熙门北里15号,,84252143 207,100028.0,,刘连馥,北京市朝阳区,hs100700,usd
进口,2000-09,10040090,其他燕麦,45461.0,72160.0,公斤,澳大利亚,一般贸易,深圳海关,江海运输,新加坡,深圳外贸经济开发公司,国有企业,深圳爱国路3038号,0755-25529808,0755-25695848,518003.0,,刘文普,广东省深圳,hs100400,usd
进口,2000-09,10030090,其他大麦,2361450.0,14851884.0,公斤,澳大利亚,一般贸易,宁波海关,江海运输,澳大利亚,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800.0,,梁安充,宁波经济技术开发区,hs100300,usd
进口,2000-09,23033000,酿造及蒸馏过程中的糟粕及残渣,371.0,28300.0,公斤,日本,进料加工贸易,宁波海关,江海运输,日本,浙江省土产畜产进出口集团公司,国有企业,杭州市中山北路308号,0571-85773780,0571-85773888,310003.0,,龚荣祥,浙江省萧山,hs230330,usd
进口,2000-09,07141020,木薯干,367135.0,4112740.0,公斤,印度尼西亚,进料加工贸易,南京海关,江海运输,印度尼西亚,苏州进出口(集团)有限公司,国有企业,江苏省苏州市西环路6号国际经贸大厦18楼,0512-68266960,0512-68266806,215004.0,jtgs@ec.com.cn,胡桂生,江苏省太仓,hs071410,usd
进口,2000-09,07141020,木薯干,421969.0,4727000.0,公斤,印度尼西亚,进料加工贸易,南京海关,江海运输,印度尼西亚,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400.0,,蔡德鑫,江苏省太仓,hs071410,usd
进口,2000-09,10030090,其他大麦,3800000.0,25000000.0,公斤,澳大利亚,一般贸易,天津海关,江海运输,澳大利亚,新疆啤酒花股份有限公司,国有企业,乌鲁木齐市解放北路17号,,991 2835219,830002.0,,赵富,北京市顺义,hs100300,usd
