variant,draw,group,alpha,beta,delta,tau,omega,kappa
baseline_real_national_nonfood,831,vegfruit,0.0035245123332975,0.0,0.0232205962933536,0.0563376986440929,0.5877668858221113,6.286560563272304
baseline_real_national_nonfood,832,dairyegg,0.0032086870748929,0.0,2.2103418311749248e-05,0.0121047930622909,2.382841766205815,5.733779286663801
baseline_real_national_nonfood,832,grain,0.0016465150605496,0.0,0.4858660810721253,0.341098461390468,2.382841766205815,5.733779286663801
baseline_real_national_nonfood,832,nonfood,0.977305829251926,1.0,0.0025180181216871,0.1379872183885887,2.382841766205815,5.733779286663801
baseline_real_national_nonfood,832,nonpork_meatsea,4.480793598995777e-07,0.0,6.257070718831236e-06,0.0549047108175511,2.382841766205815,5.733779286663801
baseline_real_national_nonfood,832,oil,4.247891308992402e-07,0.0,0.0901452193602487,0.127845453162594,2.382841766205815,5.733779286663801
baseline_real_national_nonfood,832,pork,0.0128245657305827,0.0,0.0259203367462603,0.024315265243762,2.382841766205815,5.733779286663801
baseline_real_national_nonfood,832,vegfruit,0.0050135300135578,0.0,0.0296541429872915,0.0429239386022245,2.382841766205815,5.733779286663801
baseline_real_national_nonfood,833,dairyegg,0.0025057041448557,0.0,2.645982769565839e-05,0.0159027387899666,0.6311981605894531,6.202792767574394
baseline_real_national_nonfood,833,grain,0.0016679124271884,0.0,0.7431591290715769,0.0067236908567277,0.6311981605894531,6.202792767574394
baseline_real_national_nonfood,833,nonfood,0.9819245757948264,1.0,0.0025400000581448,0.1399061586272151,0.6311981605894531,6.202792767574394
baseline_real_national_nonfood,833,nonpork_meatsea,0.0004560689669359,0.0,6.406133577038163e-06,0.0878179255276264,0.6311981605894531,6.202792767574394
baseline_real_national_nonfood,833,oil,0.0004706348509874,0.0,0.1794558976541028,0.0620825775913063,0.6311981605894531,6.202792767574394
baseline_real_national_nonfood,833,pork,0.0085260875813172,0.0,0.0584324223114587,0.0005055712487918,0.6311981605894531,6.202792767574394
baseline_real_national_nonfood,833,vegfruit,0.0044490162338889,0.0,0.0274961967435449,0.0484063439335967,0.6311981605894531,6.202792767574394
baseline_real_national_nonfood,834,dairyegg,0.0012689155094626,0.0,2.8529754589802665e-05,0.0345774103339159,0.7739240655429215,6.441673180144069
baseline_real_national_nonfood,834,grain,0.0009215384309775,0.0,0.6368719729210637,0.0929519370448779,0.7739240655429215,6.441673180144069
baseline_real_national_nonfood,834,nonfood,0.9893765119635686,1.0,0.0026916572899355,0.1423901753310246,0.7739240655429215,6.441673180144069
baseline_real_national_nonfood,834,nonpork_meatsea,0.000342323294166,0.0,6.148267685736158e-06,0.0774843840569875,0.7739240655429215,6.441673180144069
baseline_real_national_nonfood,834,oil,0.0002656371752817,0.0,0.1615096439914157,0.0851678276475457,0.7739240655429215,6.441673180144069
baseline_real_national_nonfood,834,pork,0.0058674556728608,0.0,0.0813138774120278,0.0004717575469942,0.7739240655429215,6.441673180144069
baseline_real_national_nonfood,834,vegfruit,0.0019576179536825,0.0,0.0354191208546824,0.0541421872888363,0.7739240655429215,6.441673180144069
baseline_real_national_nonfood,835,dairyegg,0.0021660731860882,0.0,2.741713908397794e-05,0.0173591893346639,0.928941794078381,6.344598042407779
baseline_real_national_nonfood,835,grain,0.0020481732053471,0.0,0.5242016248528681,0.1742626445620555,0.928941794078381,6.344598042407779
baseline_real_national_nonfood,835,nonfood,0.9828142706547862,1.0,0.0024950534712377,0.1328791288328007,0.928941794078381,6.344598042407779
baseline_real_national_nonfood,835,nonpork_meatsea,0.0004751099424259,0.0,6.14421235332821e-06,0.078924580532427,0.928941794078381,6.344598042407779
baseline_real_national_nonfood,835,oil,0.0004751099424259,0.0,0.183333014598054,0.0759400383861617,0.928941794078381,6.344598042407779
baseline_real_national_nonfood,835,pork,0.0075615447232578,0.0,0.0684817624143273,0.0005034601767647,0.928941794078381,6.344598042407779
baseline_real_national_nonfood,835,vegfruit,0.0044597183456687,0.0,0.0453448913454255,0.0324876326072496,0.928941794078381,6.344598042407779
baseline_real_national_nonfood,836,dairyegg,0.0019000672683777,0.0,2.9606200399472757e-05,0.0204318547727118,3.5398004385527813,5.799515358466141
baseline_real_national_nonfood,836,grain,0.0001186303661738,0.0,0.73932217115695,0.3648838069866578,3.5398004385527813,5.799515358466141
baseline_real_national_nonfood,836,nonfood,0.9801551986120944,1.0,0.0027780201525966,0.1320607212224408,3.5398004385527813,5.799515358466141
baseline_real_national_nonfood,836,nonpork_meatsea,6.854916565601936e-05,0.0,6.303174559469466e-06,0.0501982475723222,3.5398004385527813,5.799515358466141
baseline_real_national_nonfood,836,oil,6.854916565601936e-05,0.0,0.1775570093094551,0.1257914513613543,3.5398004385527813,5.799515358466141
baseline_real_national_nonfood,836,pork,0.014259038683894,0.0,0.0778944819715746,0.000580698513471,3.5398004385527813,5.799515358466141
baseline_real_national_nonfood,836,vegfruit,0.0034299667381478,0.0,0.0161011557916439,0.0488315602749141,3.5398004385527813,5.799515358466141
baseline_real_national_nonfood,837,dairyegg,0.002896078705061,0.0,2.861906067358119e-05,0.0119118257091533,1.8396686654423828,5.80436905042458
baseline_real_national_nonfood,837,grain,0.0032740311104199,0.0,0.4137498231823215,0.3017316958988051,1.8396686654423828,5.80436905042458
baseline_real_national_nonfood,837,nonfood,0.9751580284985728,1.0,0.002714767526735,0.1443998146949857,1.8396686654423828,5.80436905042458
baseline_real_national_nonfood,837,nonpork_meatsea,0.0002576975626917,0.0,6.225493721408635e-06,0.0559235589129738,1.8396686654423828,5.80436905042458
baseline_real_national_nonfood,837,oil,0.0002576975626917,0.0,0.0798116168401057,0.1543734003317253,1.8396686654423828,5.80436905042458
baseline_real_national_nonfood,837,pork,0.0148520633873421,0.0,0.0095587421175854,0.0005283063181125,1.8396686654423828,5.80436905042458
baseline_real_national_nonfood,837,vegfruit,0.0033044031732204,0.0,0.0296997535863863,0.0528431812513178,1.8396686654423828,5.80436905042458
baseline_real_national_nonfood,838,dairyegg,0.0014074221290146,0.0,1.918804027231413e-05,0.031168995911576,0.6023074919107345,6.760555264415928
baseline_real_national_nonfood,838,grain,1.6182190424133585e-06,0.0,0.5985288120614486,0.1995064097643651,0.6023074919107345,6.760555264415928
baseline_real_national_nonfood,838,nonfood,0.9898055830689791,1.0,0.0026982336910538,0.1331872638658172,0.6023074919107345,6.760555264415928
baseline_real_national_nonfood,838,nonpork_meatsea,1.6155983659077514e-06,0.0,6.344113383683036e-06,0.0908791811528145,0.6023074919107345,6.760555264415928
baseline_real_national_nonfood,838,oil,1.6155983659077514e-06,0.0,0.1605829098258941,0.0956349777715467,0.6023074919107345,6.760555264415928
baseline_real_national_nonfood,838,pork,0.0053080214043137,0.0,0.0710185154592597,0.0002768959137486,0.6023074919107345,6.760555264415928
baseline_real_national_nonfood,838,vegfruit,0.003474123981918,0.0,0.0212743457201286,0.0538822230869517,0.6023074919107345,6.760555264415928
baseline_real_national_nonfood,839,dairyegg,0.0021680591357449,0.0,2.732090208070043e-05,0.0158769103172894,4.7323726768363965,5.821919176541155
baseline_real_national_nonfood,839,grain,0.0021276323813813,0.0,0.4504570701232661,0.3384181705916787,4.7323726768363965,5.821919176541155
baseline_real_national_nonfood,839,nonfood,0.9750999257459178,1.0,0.0026189326081035,0.1425066449841509,4.7323726768363965,5.821919176541155
baseline_real_national_nonfood,839,nonpork_meatsea,0.0004758149108488,0.0,6.144473309616804e-06,0.0467457488227843,4.7323726768363965,5.821919176541155
baseline_real_national_nonfood,839,oil,0.0004758149108488,0.0,0.0734986170575787,0.1419658998737623,4.7323726768363965,5.821919176541155
baseline_real_national_nonfood,839,pork,0.0153822205520749,0.0,0.0232549761274034,0.0005733415652213,4.7323726768363965,5.821919176541155
baseline_real_national_nonfood,839,vegfruit,0.0042705323631833,0.0,0.0222870556266968,0.0449843823986731,4.7323726768363965,5.821919176541155
baseline_real_national_nonfood,840,dairyegg,0.00268528385217,0.0,2.8019917769647684e-05,0.0162776181991678,1.1195495788884424,5.988212919303487
baseline_real_national_nonfood,840,grain,0.0008635673042109,0.0,0.6120145049580542,0.2271345487381381,1.1195495788884424,5.988212919303487
baseline_real_national_nonfood,840,nonfood,0.979221339972229,1.0,0.002413262378132,0.124086008832845,1.1195495788884424,5.988212919303487
baseline_real_national_nonfood,840,nonpork_meatsea,0.0004326440018531,0.0,6.496987911480086e-06,0.0694605157991613,1.1195495788884424,5.988212919303487
baseline_real_national_nonfood,840,oil,0.0004326440018531,0.0,0.1720434675429328,0.0997401783091564,1.1195495788884424,5.988212919303487
baseline_real_national_nonfood,840,pork,0.0121627466156642,0.0,0.0157885098958139,0.0005366373471355,1.1195495788884424,5.988212919303487
baseline_real_national_nonfood,840,vegfruit,0.0042017742520195,0.0,0.0325889354547537,0.0473762787086513,1.1195495788884424,5.988212919303487
baseline_real_national_nonfood,841,dairyegg,0.0020874467368712,0.0,2.569008114374309e-05,0.017704090811032,0.6638233109661692,6.405031501156994
baseline_real_national_nonfood,841,grain,0.0010794207856524,0.0,0.6949899402029426,0.0152953066560675,0.6638233109661692,6.405031501156994
baseline_real_national_nonfood,841,nonfood,0.9824816485821009,1.0,0.0024696711451063,0.1237560743404625,0.6638233109661692,6.405031501156994
baseline_real_national_nonfood,841,nonpork_meatsea,0.0004208943611501,0.0,6.1664617177846855e-06,0.0867135674805194,0.6638233109661692,6.405031501156994
baseline_real_national_nonfood,841,oil,0.0021272896036345,0.0,0.2000357125523576,0.0267613217253296,0.6638233109661692,6.405031501156994
baseline_real_national_nonfood,841,pork,0.0071891703368887,0.0,0.0632571335828529,0.0004975212394855,0.6638233109661692,6.405031501156994
baseline_real_national_nonfood,841,vegfruit,0.0046141295937023,0.0,0.0180743242274753,0.0504921121766423,0.6638233109661692,6.405031501156994
baseline_real_national_nonfood,842,dairyegg,0.0028373063196404,0.0,3.352532707667738e-05,0.0198437542079259,1.572882784446149,5.893442375519142
baseline_real_national_nonfood,842,grain,0.0028080165035265,0.0,0.4962593914860778,0.2604222141939721,1.572882784446149,5.893442375519142
baseline_real_national_nonfood,842,nonfood,0.9769262564596618,1.0,0.0024691930377986,0.1492495074267804,1.572882784446149,5.893442375519142
baseline_real_national_nonfood,842,nonpork_meatsea,1.0993856695851978e-07,0.0,6.14421235332821e-06,0.057598685977606,1.572882784446149,5.893442375519142
baseline_real_national_nonfood,842,oil,1.0993856695851978e-07,0.0,0.1168417083302113,0.1289552087302586,1.572882784446149,5.893442375519142
baseline_real_national_nonfood,842,pork,0.0129666130982096,0.0,0.0077552602936999,0.0030590435222079,1.572882784446149,5.893442375519142
baseline_real_national_nonfood,842,vegfruit,0.0044615877418276,0.0,0.0316914895606795,0.0480224422979005,1.572882784446149,5.893442375519142
baseline_real_national_nonfood,843,dairyegg,0.0012968246696001,0.0,2.9976378651623283e-05,0.0358125411989348,0.6562485741561919,6.353696476883522
baseline_real_national_nonfood,843,grain,0.0002256536543845,0.0,0.822529439236215,0.0416293840322657,0.6562485741561919,6.353696476883522
baseline_real_national_nonfood,843,nonfood,0.9884577321506264,1.0,0.0027854146959552,0.1365333652875041,0.6562485741561919,6.353696476883522
baseline_real_national_nonfood,843,nonpork_meatsea,0.0002094523252943,0.0,6.403367409878186e-06,0.0830379840592472,0.6562485741561919,6.353696476883522
baseline_real_national_nonfood,843,oil,0.0002094523252943,0.0,0.1787821112412851,0.0863267627435379,0.6562485741561919,6.353696476883522
baseline_real_national_nonfood,843,pork,0.0071767688545535,0.0,0.0810215207758901,0.0005148917002697,0.6562485741561919,6.353696476883522
baseline_real_national_nonfood,843,vegfruit,0.0024241160202468,0.0,0.0193243635726626,0.0647734007645987,0.6562485741561919,6.353696476883522
baseline_real_national_nonfood,844,dairyegg,0.0022527113468232,0.0,2.36195475314814e-05,0.0189759109223284,0.6211721417522442,6.286507252340443
baseline_real_national_nonfood,844,grain,0.0014858839940691,0.0,0.7352291786956779,1.9456994942337443e-05,0.6211721417522442,6.286507252340443
baseline_real_national_nonfood,844,nonfood,0.9860518043003336,1.0,0.0025283344107416,0.1396696293856127,0.6211721417522442,6.286507252340443
baseline_real_national_nonfood,844,nonpork_meatsea,7.691556396145453e-06,0.0,6.323311379884828e-06,0.0827554576185816,0.6211721417522442,6.286507252340443
baseline_real_national_nonfood,844,oil,7.691556396145453e-06,0.0,0.1516359080305154,0.0928852168446164,0.6211721417522442,6.286507252340443
baseline_real_national_nonfood,844,pork,0.0068969531499004,0.0,0.0658723773420553,0.0011626420538277,0.6211721417522442,6.286507252340443
baseline_real_national_nonfood,844,vegfruit,0.0032972640960814,0.0,0.0278400407236379,0.0527692340186236,0.6211721417522442,6.286507252340443
baseline_real_national_nonfood,845,dairyegg,0.0022863991333276,0.0,2.912890564656772e-05,0.0182594347168728,1.300054228044228,6.205463971150121
baseline_real_national_nonfood,845,grain,0.0019571545225868,0.0,0.5729893132606458,0.1912311011169644,1.300054228044228,6.205463971150121
baseline_real_national_nonfood,845,nonfood,0.9828469224168324,1.0,0.002597959301973,0.1362605095949439,1.300054228044228,6.205463971150121
baseline_real_national_nonfood,845,nonpork_meatsea,0.0003394684693866,0.0,6.14421235332821e-06,0.0684252643026336,1.300054228044228,6.205463971150121
baseline_real_national_nonfood,845,oil,0.0003394684693866,0.0,0.1524387208968562,0.1064987090385717,1.300054228044228,6.205463971150121
baseline_real_national_nonfood,845,pork,0.008489762219604,0.0,0.0722334031121534,0.0005359488377841,1.300054228044228,6.205463971150121
baseline_real_national_nonfood,845,vegfruit,0.0037408247688758,0.0,0.0271108923456264,0.0503161501352947,1.300054228044228,6.205463971150121
baseline_real_national_nonfood,846,dairyegg,0.0021365994114214,0.0,9.680804904065062e-05,0.0160125963885674,1.6298673371744867,6.143205943287689
baseline_real_national_nonfood,846,grain,0.002046387473377,0.0,0.472067109549212,0.2583759936603622,1.6298673371744867,6.143205943287689
baseline_real_national_nonfood,846,nonfood,0.9806106787944948,1.0,0.0025087651049863,0.1320369277614775,1.6298673371744867,6.143205943287689
baseline_real_national_nonfood,846,nonpork_meatsea,1.2901423120347114e-07,0.0,6.14421235332821e-06,0.074114322365398,1.6298673371744867,6.143205943287689
baseline_real_national_nonfood,846,oil,1.2901422707902325e-07,0.0,0.114266372012149,0.1364611529003631,1.6298673371744867,6.143205943287689
baseline_real_national_nonfood,846,pork,0.0115269336328803,0.0,0.0598344296917322,0.0022667756419557,1.6298673371744867,6.143205943287689
baseline_real_national_nonfood,846,vegfruit,0.0036791426593679,0.0,0.0276490773991132,0.0508502683300251,1.6298673371744867,6.143205943287689
baseline_real_national_nonfood,847,dairyegg,0.0017006664358766,0.0,2.6812707145574803e-05,0.0282312281046142,0.7781803040283409,6.466381986033664
baseline_real_national_nonfood,847,grain,0.0008917205367523,0.0,0.6901975206797936,0.0630370189073483,0.7781803040283409,6.466381986033664
baseline_real_national_nonfood,847,nonfood,0.9882537510205418,1.0,0.0026528139807422,0.1488202716304632,0.7781803040283409,6.466381986033664
baseline_real_national_nonfood,847,nonpork_meatsea,6.147631502580075e-06,0.0,6.80860914569647e-06,0.0786170492282435,0.7781803040283409,6.466381986033664
baseline_real_national_nonfood,847,oil,6.147631502580075e-06,0.0,0.1528348564216317,0.0887828658623929,0.7781803040283409,6.466381986033664
baseline_real_national_nonfood,847,pork,0.0053603555122129,0.0,0.0882154314270382,0.0003973565184942,0.7781803040283409,6.466381986033664
baseline_real_national_nonfood,847,vegfruit,0.0037812112316112,0.0,0.0288119590873908,0.0463028790572158,0.7781803040283409,6.466381986033664
baseline_real_national_nonfood,848,dairyegg,0.0025580338501982,0.0,3.3734413646519665e-05,0.0196800115764473,0.6188306603489155,6.0936423911554165
baseline_real_national_nonfood,848,grain,2.682993256640525e-06,0.0,0.926307275140044,6.5300169952090165e-06,0.6188306603489155,6.0936423911554165
baseline_real_national_nonfood,848,nonfood,0.9827762850016964,1.0,0.0024555952363511,0.1378118271295783,0.6188306603489155,6.0936423911554165
baseline_real_national_nonfood,848,nonpork_meatsea,1.1059690353230845e-07,0.0,6.280613611245339e-06,0.0781099528521147,0.6188306603489155,6.0936423911554165
baseline_real_national_nonfood,848,oil,1.1059690411988345e-07,0.0,0.2039204588937329,0.0745973396119734,0.6188306603489155,6.0936423911554165
baseline_real_national_nonfood,848,pork,0.0089144559466109,0.0,0.0507606222823045,0.002183005673245,0.6188306603489155,6.0936423911554165
baseline_real_national_nonfood,848,vegfruit,0.0057483210144299,0.0,0.0004080608902141,0.0688986113538601,0.6188306603489155,6.0936423911554165
baseline_real_national_nonfood,849,dairyegg,0.0012617500466696,0.0,3.108459847854551e-05,0.0380037282432317,0.97568975163163,6.1682553538907765
baseline_real_national_nonfood,849,grain,0.0011859326370523,0.0,0.6118858712583329,0.1936033390178947,0.97568975163163,6.1682553538907765
baseline_real_national_nonfood,849,nonfood,0.9863097902248452,1.0,0.0025555071635811,0.1287593466435418,0.97568975163163,6.1682553538907765
baseline_real_national_nonfood,849,nonpork_meatsea,0.0004176049386829,0.0,6.14421235332821e-06,0.0622286516598548,0.97568975163163,6.1682553538907765
baseline_real_national_nonfood,849,oil,0.0003000340538152,0.0,0.1365875792968375,0.1250806476249061,0.97568975163163,6.1682553538907765
baseline_real_national_nonfood,849,pork,0.0090791236995696,0.0,0.0541595475060932,0.0004770939614407,0.97568975163163,6.1682553538907765
baseline_real_national_nonfood,849,vegfruit,0.0014457643993649,0.0,0.0266433859160759,0.0684057566955326,0.97568975163163,6.1682553538907765
baseline_real_national_nonfood,850,dairyegg,0.0012004536601524,0.0,3.538168290160492e-05,0.0354627689157437,0.5039338571507822,6.5590020795648165
baseline_real_national_nonfood,850,grain,3.460112630305587e-06,0.0,0.5844295444786843,0.2257291403486659,0.5039338571507822,6.5590020795648165
baseline_real_national_nonfood,850,nonfood,0.988207384649616,1.0,0.002512728057153,0.1353567334015423,0.5039338571507822,6.5590020795648165
baseline_real_national_nonfood,850,nonpork_meatsea,2.959310059649982e-05,0.0,6.14421235332821e-06,0.0837114768698902,0.5039338571507822,6.5590020795648165
baseline_real_national_nonfood,850,oil,3.460112630305587e-06,0.0,0.1376719499881213,0.1416898979799961,0.5039338571507822,6.5590020795648165
baseline_real_national_nonfood,850,pork,0.0079475939119461,0.0,0.0350873847776358,0.0007900471897319,0.5039338571507822,6.5590020795648165
baseline_real_national_nonfood,850,vegfruit,0.0026080544524283,0.0,0.0331403962262803,0.0552716535849368,0.5039338571507822,6.5590020795648165
baseline_real_national_nonfood,851,dairyegg,0.0019290029535466,0.0,2.3737362567397925e-05,0.0224181171548798,0.6521323506284442,6.372397705465997
baseline_real_national_nonfood,851,grain,0.0018990451532617,0.0,0.6538204036827309,0.0002347949678438,0.6521323506284442,6.372397705465997
baseline_real_national_nonfood,851,nonfood,0.9809950418472396,1.0,0.002640797837925,0.1355414502788258,0.6521323506284442,6.372397705465997
baseline_real_national_nonfood,851,nonpork_meatsea,0.0052402585625967,0.0,6.250365122277718e-06,0.0544011540470439,0.6521323506284442,6.372397705465997
baseline_real_national_nonfood,851,oil,0.0003565686917963,0.0,0.126683812579077,0.1023444099093703,0.6521323506284442,6.372397705465997
baseline_real_national_nonfood,851,pork,0.0059077476954293,0.0,0.0784762585270111,0.0005074091752226,0.6521323506284442,6.372397705465997
baseline_real_national_nonfood,851,vegfruit,0.0036723350961293,0.0,0.0387081319330047,0.0441982657582003,0.6521323506284442,6.372397705465997
baseline_real_national_nonfood,852,dairyegg,0.0022498111852829,0.0,6.031561864948872e-05,0.0184151366679472,0.5520488821477937,6.345915869103896
baseline_real_national_nonfood,852,grain,0.0018715928058918,0.0,0.7381897932961492,4.885413610629763e-05,0.5520488821477937,6.345915869103896
baseline_real_national_nonfood,852,nonfood,0.9827929488205464,1.0,0.0027387544784106,0.1228637945013332,0.5520488821477937,6.345915869103896
baseline_real_national_nonfood,852,nonpork_meatsea,1.3455541256679677e-07,0.0,6.144213469688404e-06,0.0880361080292919,0.5520488821477937,6.345915869103896
baseline_real_national_nonfood,852,oil,1.3455613702306428e-07,0.0,0.1986742181637582,0.0839776783990392,0.5520488821477937,6.345915869103896
baseline_real_national_nonfood,852,pork,0.008091030866639,0.0,0.0351930633116472,0.0250640270550354,0.5520488821477937,6.345915869103896
baseline_real_national_nonfood,852,vegfruit,0.0049943472100901,0.0,0.0334665430070122,0.0426588707264949,0.5520488821477937,6.345915869103896
baseline_real_national_nonfood,853,dairyegg,0.0019510142033336,0.0,2.9723836235270266e-05,0.0324071860520702,0.6231474915592942,6.340533225512493
baseline_real_national_nonfood,853,grain,1.3403129535443866e-06,0.0,0.8410533335631567,6.1442131067899305e-06,0.6231474915592942,6.340533225512493
baseline_real_national_nonfood,853,nonfood,0.9853553498316672,1.0,0.0025181155459338,0.1358731013537676,0.6231474915592942,6.340533225512493
baseline_real_national_nonfood,853,nonpork_meatsea,1.3403129535443866e-06,0.0,7.209901610769606e-06,0.0751438236870144,0.6231474915592942,6.340533225512493
baseline_real_national_nonfood,853,oil,1.3403129535443866e-06,0.0,0.224111536166476,0.0345810462416938,0.6231474915592942,6.340533225512493
baseline_real_national_nonfood,853,pork,0.0081781596279169,0.0,0.032620255027976,0.0012356930079835,0.6231474915592942,6.340533225512493
baseline_real_national_nonfood,853,vegfruit,0.0045114553982214,0.0,2.920134033251577e-05,0.0793227984636832,0.6231474915592942,6.340533225512493
baseline_real_national_nonfood,854,dairyegg,0.0026226787676683,0.0,2.885997676171572e-05,0.0172015412037764,1.1986976755754069,5.957242573587961
baseline_real_national_nonfood,854,grain,0.0019277542111734,0.0,0.5451256818669129,0.2405580711895949,1.1986976755754069,5.957242573587961
baseline_real_national_nonfood,854,nonfood,0.9790743061913862,1.0,0.0023470302223441,0.1500951660741289,1.1986976755754069,5.957242573587961
baseline_real_national_nonfood,854,nonpork_meatsea,0.0005765724894448,0.0,6.414137618496322e-06,0.0695582443964067,1.1986976755754069,5.957242573587961
baseline_real_national_nonfood,854,oil,0.0005208900675138,0.0,0.1510375195805618,0.1016670674760186,1.1986976755754069,5.957242573587961
baseline_real_national_nonfood,854,pork,0.0113310772810111,0.0,0.056310663318776,0.0004879554865192,1.1986976755754069,5.957242573587961
baseline_real_national_nonfood,854,vegfruit,0.0039467209918021,0.0,0.0371827204922939,0.0452280752282203,1.1986976755754069,5.957242573587961
baseline_real_national_nonfood,855,dairyegg,0.0010024871198888,0.0,3.002461380025261e-05,0.0372533322218189,0.5941569482229718,6.717365454700623
baseline_real_national_nonfood,855,grain,0.0001742315526955,0.0,0.7044647553088565,0.0684734273873934,0.5941569482229718,6.717365454700623
baseline_real_national_nonfood,855,nonfood,0.9907875803431584,1.0,0.002482422270732,0.1387705642912718,0.5941569482229718,6.717365454700623
baseline_real_national_nonfood,855,nonpork_meatsea,0.0001561226900866,0.0,6.68445003544088e-06,0.0954410523893856,0.5941569482229718,6.717365454700623
baseline_real_national_nonfood,855,oil,0.0001561226900866,0.0,0.1794670417596655,0.0762745522018972,0.5941569482229718,6.717365454700623
baseline_real_national_nonfood,855,pork,0.0048982529582201,0.0,0.0958154499989902,0.0005167233056185,0.5941569482229718,6.717365454700623
baseline_real_national_nonfood,855,vegfruit,0.0028252026458638,0.0,0.021224674645485,0.0582038322993955,0.5941569482229718,6.717365454700623
baseline_real_national_nonfood,856,dairyegg,0.0018737304921337,0.0,2.774720682870439e-05,0.0233361863901794,0.8084156090230454,6.42107404571363
baseline_real_national_nonfood,856,grain,0.0007537195082061,0.0,0.6168874153265104,0.1236580571706913,0.8084156090230454,6.42107404571363
baseline_real_national_nonfood,856,nonfood,0.9866541334392251,1.0,0.0025509521991679,0.1409759339081308,0.8084156090230454,6.42107404571363
baseline_real_national_nonfood,856,nonpork_meatsea,0.0004351086019267,0.0,6.414869272267808e-06,0.0816501149632789,0.8084156090230454,6.42107404571363
baseline_real_national_nonfood,856,oil,0.0004534532673453,0.0,0.1310216787114772,0.1104020891161145,0.8084156090230454,6.42107404571363
baseline_real_national_nonfood,856,pork,0.0065336179352619,0.0,0.0765185658588656,0.0005218514461931,0.8084156090230454,6.42107404571363
baseline_real_national_nonfood,856,vegfruit,0.0032962367559009,0.0,0.0254944877873506,0.0583521628605368,0.8084156090230454,6.42107404571363
baseline_real_national_nonfood,857,dairyegg,0.001988479422617,0.0,2.755751146512732e-05,0.0260342372976142,0.8786392947311343,6.026937881242408
baseline_real_national_nonfood,857,grain,0.0014637245446401,0.0,0.6305579703786784,0.1826214554378932,0.8786392947311343,6.026937881242408
baseline_real_national_nonfood,857,nonfood,0.975469791922288,1.0,0.0026287061777649,0.1383256123426131,0.8786392947311343,6.026937881242408
baseline_real_national_nonfood,857,nonpork_meatsea,0.0059482774934613,0.0,6.24233501870776e-06,0.0435358531405718,0.8786392947311343,6.026937881242408
baseline_real_national_nonfood,857,oil,0.0017077092225866,0.0,0.1687011367263446,0.0951428040337646,0.8786392947311343,6.026937881242408
baseline_real_national_nonfood,857,pork,0.0094867546672061,0.0,0.0767056111449074,0.0004955291429917,0.8786392947311343,6.026937881242408
baseline_real_national_nonfood,857,vegfruit,0.0039352627272008,0.0,0.0344367688485905,0.0505048900639419,0.8786392947311343,6.026937881242408
baseline_real_national_nonfood,858,dairyegg,0.0018793105401488,0.0,2.801258949079736e-05,0.0218543249909997,0.5545471116082771,6.639548267800583
baseline_real_national_nonfood,858,grain,2.704073557005056e-05,0.0,0.7771945804113917,6.587191770280868e-06,0.5545471116082771,6.639548267800583
baseline_real_national_nonfood,858,nonfood,0.9874130665829924,1.0,0.0027400360605703,0.1340117291036614,0.5545471116082771,6.639548267800583
baseline_real_national_nonfood,858,nonpork_meatsea,2.704073557005056e-05,0.0,6.6304845869421015e-06,0.0914603251558758,0.5545471116082771,6.639548267800583
baseline_real_national_nonfood,858,oil,2.704073557005056e-05,0.0,0.1972393091849496,0.0527146201029487,0.5545471116082771,6.639548267800583
baseline_real_national_nonfood,858,pork,0.0054758976266934,0.0,0.0622859554985979,0.0005960464877161,0.5545471116082771,6.639548267800583
baseline_real_national_nonfood,858,vegfruit,0.005150603043455,0.0,0.0345564650579722,0.0329380773138517,0.5545471116082771,6.639548267800583
baseline_real_national_nonfood,859,dairyegg,0.0015789911961587,0.0,2.7530856472401e-05,0.0285642307899789,1.3701785073034074,5.654437468151694
baseline_real_national_nonfood,859,grain,0.0004260064383896,0.0,0.7422966734714874,0.2673659904533351,1.3701785073034074,5.654437468151694
baseline_real_national_nonfood,859,nonfood,0.9811014726147916,1.0,0.0025560383642601,0.1233298946177355,1.3701785073034074,5.654437468151694
baseline_real_national_nonfood,859,nonpork_meatsea,0.0003065980635412,0.0,6.25996383181888e-06,0.0569881955897197,1.3701785073034074,5.654437468151694
baseline_real_national_nonfood,859,oil,0.0003065980635412,0.0,0.1428689797515073,0.1175399979064469,1.3701785073034074,5.654437468151694
baseline_real_national_nonfood,859,pork,0.0136562882586127,0.0,0.0601854543587279,0.0005258319828944,1.3701785073034074,5.654437468151694
baseline_real_national_nonfood,859,vegfruit,0.0026240453649645,0.0,0.0215325769025219,0.0545823520137109,1.3701785073034074,5.654437468151694
baseline_real_national_nonfood,860,dairyegg,0.0018776677797636,0.0,3.3643640525677755e-05,0.0251320721605738,0.7088179843960234,6.413261293954653
baseline_real_national_nonfood,860,grain,0.001083416043494,0.0,0.604989157698117,0.1393412865307023,0.7088179843960234,6.413261293954653
baseline_real_national_nonfood,860,nonfood,0.9868549054491752,1.0,0.0027435857157424,0.1370834547936335,0.7088179843960234,6.413261293954653
baseline_real_national_nonfood,860,nonpork_meatsea,0.0003356398928398,0.0,6.447964626173298e-06,0.0771809310819279,0.7088179843960234,6.413261293954653
baseline_real_national_nonfood,860,oil,0.0003356398928398,0.0,0.1861594995803293,0.0709838206723844,0.7088179843960234,6.413261293954653
