Category,Province,year_month,food_group10,internal_log_price_cf,n_internal_obs,n_internal_households,internal_log_price_sd,fold,price_quality_tier
新鲜牛奶,山西省,2022-11,G09_乳制品,3.15999387204532,6,4,0.353845755906487,3,B
新鲜牛奶,山西省,2020-04,G09_乳制品,2.2350031300317,4,3,0.719012668020925,3,B
新鲜牛奶,山西省,2020-10,G09_乳制品,2.95715760033138,10,8,0.281682230774984,3,B
新鲜牛奶,山西省,2021-01,G09_乳制品,2.81070683974209,6,4,0.287420763864567,3,B
新鲜牛奶,山西省,2022-02,G09_乳制品,2.75809493554125,3,3,0.36120561477543,3,B
新鲜牛奶,山西省,2022-04,G09_乳制品,2.8042623293902,6,6,0.445779018620199,3,B
新鲜牛奶,山西省,2020-11,G09_乳制品,2.58262149343214,5,5,0.727890440414464,3,B
新鲜牛奶,山西省,2021-05,G09_乳制品,2.72338247204064,4,2,0.625762933832093,3,B
新鲜牛奶,山西省,2022-05,G09_乳制品,2.96117318603623,6,4,0.398045404867192,3,B
新鲜牛奶,山西省,2021-11,G09_乳制品,2.76802275990941,15,5,0.518782158144906,3,B
新鲜牛奶,山西省,2021-09,G09_乳制品,3.40864625652727,5,4,0.511434317609799,3,B
新鲜牛奶,山西省,2020-01,G09_乳制品,3.12888257592267,3,2,0.350091278683457,3,B
新鲜牛奶,山西省,2021-03,G09_乳制品,3.05304171494171,5,2,0.565877258531435,3,B
新鲜牛奶,山西省,2020-02,G09_乳制品,2.37584184753682,1,1,,3,B
新鲜牛奶,广东省,2020-12,G09_乳制品,2.92166746750993,173,86,0.350342438713467,3,B
新鲜牛奶,广东省,2020-02,G09_乳制品,2.90350532777975,109,58,0.241929133122659,3,B
新鲜牛奶,广东省,2020-08,G09_乳制品,2.83190534930863,179,115,0.343904664108541,3,B
新鲜牛奶,广东省,2022-02,G09_乳制品,2.86542682366654,112,74,0.374348661667751,3,B
新鲜牛奶,广东省,2022-03,G09_乳制品,2.78958595598503,165,103,0.400771962593618,3,B
新鲜牛奶,广东省,2022-05,G09_乳制品,2.88108088617459,196,118,0.427898327564955,3,B
新鲜牛奶,广东省,2020-03,G09_乳制品,2.83768704538612,120,76,0.295640609886145,3,B
新鲜牛奶,广东省,2021-10,G09_乳制品,2.88015500702753,214,127,0.428991606633294,3,B
新鲜牛奶,广东省,2021-12,G09_乳制品,2.8395586208781,180,103,0.391040147983975,3,B
新鲜牛奶,广东省,2022-04,G09_乳制品,2.83470721754938,182,102,0.387846672559366,3,B
新鲜牛奶,广东省,2021-03,G09_乳制品,2.80579849611588,158,88,0.366010949892064,3,B
新鲜牛奶,广东省,2020-11,G09_乳制品,2.8868594012769,152,85,0.317362432279369,3,B
新鲜牛奶,广东省,2021-08,G09_乳制品,2.88039706047729,204,108,0.389911612735554,3,B
新鲜牛奶,广东省,2020-09,G09_乳制品,2.92166746750993,134,92,0.322542187672447,3,B
新鲜牛奶,广东省,2020-06,G09_乳制品,2.89028337231609,176,105,0.336860474312248,3,B
新鲜牛奶,广东省,2022-01,G09_乳制品,2.93292798947708,141,85,0.412264631296244,3,B
新鲜牛奶,广东省,2020-04,G09_乳制品,2.92590900548558,147,83,0.287166777684494,3,B
新鲜牛奶,广东省,2020-07,G09_乳制品,2.83793065315166,202,117,0.322307152536423,3,B
新鲜牛奶,广东省,2021-02,G09_乳制品,2.87420089150596,111,74,0.362674967135918,3,B
新鲜牛奶,广东省,2021-04,G09_乳制品,2.83068094565858,183,92,0.357202739962753,3,B
新鲜牛奶,广东省,2021-06,G09_乳制品,2.85762567919588,164,95,0.383977006405823,3,B
新鲜牛奶,广东省,2021-05,G09_乳制品,2.86438820547943,184,100,0.380760512239209,3,B
新鲜牛奶,广东省,2021-09,G09_乳制品,2.85890365913146,190,115,0.396464678145711,3,B
新鲜牛奶,广东省,2021-11,G09_乳制品,2.87935741938974,166,108,0.438144600241153,3,B
新鲜牛奶,广东省,2021-01,G09_乳制品,2.83407034197255,172,87,0.38273013017473,3,B
新鲜牛奶,广东省,2020-10,G09_乳制品,2.9398478266885,134,78,0.330353038868096,3,B
新鲜牛奶,广东省,2020-05,G09_乳制品,2.95054609346194,153,82,0.324845477613753,3,B
新鲜牛奶,广东省,2020-01,G09_乳制品,2.93097559119717,94,62,0.309377327078647,3,B
新鲜牛奶,广东省,2021-07,G09_乳制品,2.88039706047729,179,90,0.352355809710202,3,B
新鲜牛奶,湖北省,2020-06,G09_乳制品,2.99964393275647,48,34,0.335272305480557,3,B
新鲜牛奶,湖北省,2020-08,G09_乳制品,2.74493992009771,59,31,0.347302615219155,3,B
新鲜牛奶,湖北省,2022-01,G09_乳制品,2.68789599164038,58,32,0.462505373947039,3,B
新鲜牛奶,湖北省,2021-09,G09_乳制品,2.84830666993086,91,55,0.444192999256113,3,B
新鲜牛奶,湖北省,2020-09,G09_乳制品,2.81052574191721,43,30,0.343064327545598,3,B
新鲜牛奶,湖北省,2022-04,G09_乳制品,2.91863043224146,68,44,0.447846370642468,3,B
新鲜牛奶,湖北省,2020-07,G09_乳制品,2.80499435329328,65,31,0.37457777980552,3,B
新鲜牛奶,湖北省,2020-11,G09_乳制品,2.93419614352499,36,25,0.306107647549267,3,B
新鲜牛奶,湖北省,2021-08,G09_乳制品,2.57780004568579,92,55,0.406562102926525,3,B
新鲜牛奶,湖北省,2020-04,G09_乳制品,2.87278445972537,28,19,0.31055010975746,3,B
新鲜牛奶,湖北省,2021-12,G09_乳制品,2.9810332753712,76,40,0.516587165337543,3,B
新鲜牛奶,湖北省,2021-05,G09_乳制品,2.7621604748155,55,36,0.423336488866851,3,B
新鲜牛奶,湖北省,2020-01,G09_乳制品,2.9706675993452,31,19,0.393486405341693,3,B
新鲜牛奶,湖北省,2021-02,G09_乳制品,2.6357507856016,42,31,0.379135326919383,3,B
新鲜牛奶,湖北省,2021-11,G09_乳制品,2.83192818062688,71,37,0.456402378449524,3,B
新鲜牛奶,湖北省,2021-10,G09_乳制品,2.62471493759269,86,54,0.416601781459412,3,B
新鲜牛奶,湖北省,2020-12,G09_乳制品,2.70383523444992,36,21,0.411936486705114,3,B
新鲜牛奶,湖南省,2020-08,G09_乳制品,2.84555463552271,33,23,0.353034456284707,3,B
新鲜牛奶,湖南省,2021-03,G09_乳制品,2.86986072684496,15,12,0.287861863141812,3,B
新鲜牛奶,湖南省,2021-07,G09_乳制品,2.52494671966221,19,12,0.36950145550685,3,B
新鲜牛奶,湖南省,2021-09,G09_乳制品,2.85388594674433,26,23,0.348973034459504,3,B
新鲜牛奶,湖南省,2022-04,G09_乳制品,2.94466700154963,21,19,0.401392031446721,3,B
新鲜牛奶,湖南省,2022-06,G09_乳制品,2.90380996823154,31,24,0.460621642156629,3,B
新鲜牛奶,湖南省,2022-07,G09_乳制品,3.08202949466041,23,18,0.408908944945316,3,B
新鲜牛奶,湖南省,2022-12,G09_乳制品,3.02452473928299,15,12,0.514368539520639,3,B
新鲜牛奶,湖南省,2020-03,G09_乳制品,2.93180765239367,15,11,0.294191362638312,3,B
新鲜牛奶,湖南省,2020-01,G09_乳制品,2.93504186086072,11,11,0.351139437580389,3,B
新鲜牛奶,湖南省,2021-05,G09_乳制品,2.75484945369579,26,20,0.388723305852686,3,B
新鲜牛奶,湖南省,2021-10,G09_乳制品,2.9613214177929,23,17,0.481622818538447,3,B
新鲜牛奶,湖南省,2020-09,G09_乳制品,2.8512370979668,14,11,0.290862560534464,3,B
新鲜牛奶,湖南省,2022-05,G09_乳制品,2.97117127358135,21,16,0.306676830092236,3,B
新鲜牛奶,湖南省,2022-11,G09_乳制品,3.08137794997367,19,18,0.42697425611638,3,B
新鲜牛奶,湖南省,2022-03,G09_乳制品,3.14725045771052,13,12,0.377051781396112,3,B
新鲜牛奶,湖南省,2021-11,G09_乳制品,2.77486894639431,24,19,0.352352471212275,3,B
新鲜牛奶,湖南省,2021-12,G09_乳制品,2.86882658913806,13,11,0.551657651278222,3,B
新鲜牛奶,湖南省,2022-02,G09_乳制品,3.07292133707331,9,9,0.536222507452071,3,B
新鲜牛奶,湖南省,2021-08,G09_乳制品,2.88501182507066,15,10,0.44678262907585,3,B
新鲜牛奶,湖南省,2020-11,G09_乳制品,2.74995230937558,22,15,0.378739852066295,3,B
新鲜牛奶,湖南省,2020-07,G09_乳制品,3.01067068126143,26,17,0.443566498007682,3,B
新鲜牛奶,湖南省,2020-10,G09_乳制品,2.62934146529441,20,16,0.36005308289746,3,B
新鲜牛奶,湖南省,2021-02,G09_乳制品,2.9231291495977,16,11,0.362764383338186,3,B
新鲜牛奶,湖南省,2020-02,G09_乳制品,2.835262962339,11,8,0.388911889296486,3,B
新鲜牛奶,湖南省,2021-01,G09_乳制品,2.69831660528756,17,11,0.327066198317869,3,B
新鲜牛奶,湖南省,2021-04,G09_乳制品,2.51036389863438,10,8,0.348045237178609,3,B
新鲜牛奶,湖南省,2020-12,G09_乳制品,3.07242797004267,11,9,0.400354047529586,3,B
新鲜牛奶,湖南省,2021-06,G09_乳制品,2.77305092500299,23,18,0.445673268785037,3,B
新鲜牛奶,湖南省,2022-01,G09_乳制品,2.97566008415756,12,8,0.366680498642025,3,B
新鲜牛奶,湖南省,2020-04,G09_乳制品,3.1681964304579,11,9,0.266203585453955,3,B
新鲜牛奶,湖南省,2020-05,G09_乳制品,2.99478244252984,14,11,0.385763984898902,3,B
新鲜牛奶,湖南省,2020-06,G09_乳制品,2.99150854814579,17,15,0.451080945103931,3,B
新鲜牛奶,上海市,2020-01,G09_乳制品,2.96643612885971,441,203,0.327215280927428,3,B
新鲜牛奶,上海市,2020-02,G09_乳制品,2.96499677626595,446,196,0.326237560976482,3,B
新鲜牛奶,上海市,2020-03,G09_乳制品,2.97348882542021,546,218,0.311396378752206,3,B
新鲜牛奶,上海市,2020-04,G09_乳制品,2.96341311305694,516,212,0.315089855901338,3,B
新鲜牛奶,上海市,2020-05,G09_乳制品,2.93761189369463,580,224,0.329907696339349,3,B
新鲜牛奶,上海市,2020-06,G09_乳制品,2.93015992026913,506,216,0.361773468017363,3,B
新鲜牛奶,上海市,2020-07,G09_乳制品,2.8803854133088,503,209,0.396789174581865,3,B
新鲜牛奶,上海市,2020-08,G09_乳制品,2.92239948259246,551,215,0.354871472892408,3,B
新鲜牛奶,上海市,2020-09,G09_乳制品,2.8725821624156,514,229,0.348987853402365,3,B
新鲜牛奶,上海市,2020-10,G09_乳制品,2.91869352799324,524,217,0.335908167860085,3,B
新鲜牛奶,上海市,2020-11,G09_乳制品,2.90882069114587,524,213,0.365598738148539,3,B
新鲜牛奶,上海市,2020-12,G09_乳制品,2.91612512361579,508,207,0.352889719391616,3,B
新鲜牛奶,上海市,2021-01,G09_乳制品,2.99055501103465,529,218,0.342567369977321,3,B
新鲜牛奶,上海市,2021-02,G09_乳制品,2.91282851884272,448,214,0.328508814717793,3,B
新鲜牛奶,上海市,2021-03,G09_乳制品,2.93704705312194,635,245,0.372002161494379,3,B
新鲜牛奶,上海市,2021-04,G09_乳制品,2.9018022329433,533,225,0.405545857155875,3,B
新鲜牛奶,上海市,2021-05,G09_乳制品,2.90882069114587,556,226,0.371314991944782,3,B
新鲜牛奶,上海市,2021-06,G09_乳制品,2.89663253717413,464,207,0.375647087007621,3,B
新鲜牛奶,上海市,2021-07,G09_乳制品,2.90717391283669,512,220,0.379539571104404,3,B
新鲜牛奶,上海市,2021-08,G09_乳制品,2.87233770085314,538,228,0.363648610580322,3,B
新鲜牛奶,上海市,2021-09,G09_乳制品,2.90717391283669,541,215,0.385819137403993,3,B
新鲜牛奶,上海市,2021-10,G09_乳制品,2.92626817686426,571,234,0.376449528824562,3,B
新鲜牛奶,上海市,2021-11,G09_乳制品,2.92438101402632,507,210,0.393418421017278,3,B
新鲜牛奶,上海市,2021-12,G09_乳制品,2.8760608662908,504,215,0.402734559354888,3,B
新鲜牛奶,上海市,2022-01,G09_乳制品,2.97383310005799,518,217,0.382744834729085,3,B
新鲜牛奶,上海市,2022-02,G09_乳制品,2.97385928390199,426,199,0.407961711104683,3,B
新鲜牛奶,上海市,2022-03,G09_乳制品,2.97862462524941,545,218,0.370641487748674,3,B
新鲜牛奶,上海市,2022-04,G09_乳制品,3.14250028477979,242,141,0.309615171996253,3,B
新鲜牛奶,上海市,2022-05,G09_乳制品,3.14727388655506,298,143,0.301144014904323,3,B
新鲜牛奶,上海市,2022-06,G09_乳制品,3.01670304230541,407,190,0.344355081241605,3,B
新鲜牛奶,上海市,2022-07,G09_乳制品,2.94451149852291,516,220,0.343713995696464,3,B
新鲜牛奶,上海市,2022-08,G09_乳制品,2.93549068257282,497,201,0.352742083014698,3,B
新鲜牛奶,上海市,2022-09,G09_乳制品,2.95730776539788,539,215,0.346216123441345,3,B
新鲜牛奶,上海市,2022-10,G09_乳制品,2.94226523264796,581,245,0.377915537108392,3,B
新鲜牛奶,上海市,2022-11,G09_乳制品,2.93392274469019,515,220,0.371715928781773,3,B
新鲜牛奶,上海市,2022-12,G09_乳制品,2.96708622096903,452,206,0.343995277518018,3,B
新鲜牛奶,陕西省,2021-10,G09_乳制品,2.73729786204745,33,19,0.449207906806958,3,B
新鲜牛奶,陕西省,2021-12,G09_乳制品,2.70906603616384,12,8,0.487423065264169,3,B
新鲜牛奶,陕西省,2022-07,G09_乳制品,2.52456433515956,12,10,0.492298912838886,3,B
新鲜牛奶,陕西省,2022-09,G09_乳制品,2.70163691435276,14,12,0.547093170708855,3,B
新鲜牛奶,陕西省,2022-11,G09_乳制品,2.64060622956948,10,9,0.562764243840702,3,B
新鲜牛奶,陕西省,2022-12,G09_乳制品,2.42066235444417,8,5,0.583600917841027,3,B
新鲜牛奶,陕西省,2020-07,G09_乳制品,2.68241891058913,19,16,0.431370225676029,3,B
新鲜牛奶,陕西省,2020-11,G09_乳制品,2.53515287283105,18,16,0.350281025761165,3,B
新鲜牛奶,陕西省,2020-12,G09_乳制品,2.81556144238829,15,12,0.278487334285271,3,B
新鲜牛奶,陕西省,2021-02,G09_乳制品,2.55422764183025,21,15,0.391577233343062,3,B
新鲜牛奶,陕西省,2021-03,G09_乳制品,2.82354372773739,19,15,0.397258696813211,3,B
新鲜牛奶,陕西省,2021-04,G09_乳制品,3.04288662124794,11,8,0.578634762172683,3,B
新鲜牛奶,陕西省,2021-09,G09_乳制品,2.70622465990333,20,16,0.252388168707348,3,B
新鲜牛奶,陕西省,2020-04,G09_乳制品,2.76426814800074,15,11,0.35271655476902,3,B
新鲜牛奶,陕西省,2020-08,G09_乳制品,2.78483971062898,10,9,0.521633296356723,3,B
新鲜牛奶,陕西省,2020-09,G09_乳制品,2.637714115718,18,14,0.44555868953965,3,B
新鲜牛奶,陕西省,2021-01,G09_乳制品,2.69240612977741,11,10,0.490012036615235,3,B
新鲜牛奶,陕西省,2022-08,G09_乳制品,2.61613711585123,14,12,0.582912409022314,3,B
新鲜牛奶,陕西省,2020-06,G09_乳制品,3.05577474777491,16,11,0.681474634661979,3,B
新鲜牛奶,陕西省,2020-10,G09_乳制品,2.69897282454218,13,11,0.26072120584174,3,B
新鲜牛奶,陕西省,2020-02,G09_乳制品,2.78495574264771,8,7,0.509100151704212,3,B
新鲜牛奶,陕西省,2020-03,G09_乳制品,2.72138834429869,17,10,0.383860979416124,3,B
新鲜牛奶,陕西省,2021-07,G09_乳制品,2.76141227958747,12,8,0.38852835195691,3,B
新鲜牛奶,陕西省,2022-04,G09_乳制品,2.85280622003825,12,10,0.38431806872503,3,B
新鲜牛奶,陕西省,2022-03,G09_乳制品,2.64746768277703,22,17,0.328263301878383,3,B
新鲜牛奶,陕西省,2021-08,G09_乳制品,2.76288615028583,19,14,0.252699279187096,3,B
新鲜牛奶,陕西省,2021-11,G09_乳制品,2.60565843205296,13,10,0.3214148101436,3,B
新鲜牛奶,陕西省,2022-10,G09_乳制品,2.8702480544991,12,9,0.454737907018438,3,B
新鲜牛奶,四川省,2022-07,G09_乳制品,2.86895526158926,138,67,0.345175894394168,3,B
新鲜牛奶,四川省,2020-04,G09_乳制品,2.85506558963518,179,68,0.254591462694433,3,B
新鲜牛奶,四川省,2020-08,G09_乳制品,2.83704319075115,181,73,0.274343163947493,3,B
新鲜牛奶,四川省,2021-06,G09_乳制品,2.75627820637182,146,83,0.322918951280458,3,B
新鲜牛奶,四川省,2021-11,G09_乳制品,2.80580039496132,130,76,0.315364344310623,3,B
新鲜牛奶,四川省,2021-03,G09_乳制品,2.99620619913677,161,76,0.336510922812703,3,B
新鲜牛奶,四川省,2022-10,G09_乳制品,2.89536153379341,168,86,0.345618500499813,3,B
新鲜牛奶,四川省,2022-03,G09_乳制品,2.83792345745174,135,75,0.318619691746804,3,B
新鲜牛奶,四川省,2022-04,G09_乳制品,2.99520841958135,136,72,0.319192346763166,3,B
新鲜牛奶,四川省,2020-03,G09_乳制品,2.84407909235685,182,66,0.284385675353314,3,B
新鲜牛奶,四川省,2020-09,G09_乳制品,2.90194447743056,130,74,0.243319310580951,3,B
新鲜牛奶,四川省,2021-05,G09_乳制品,2.81546998262546,142,73,0.319025713925402,3,B
新鲜牛奶,四川省,2021-08,G09_乳制品,2.86216700300772,166,81,0.298919310611757,3,B
新鲜牛奶,四川省,2022-01,G09_乳制品,2.7488222370902,124,68,0.29737543256697,3,B
新鲜牛奶,四川省,2022-02,G09_乳制品,2.86980450959307,132,69,0.308477240579606,3,B
新鲜牛奶,四川省,2021-09,G09_乳制品,2.73120204069119,142,85,0.320607667620863,3,B
新鲜牛奶,天津市,2020-04,G09_乳制品,2.57089757809606,22,12,0.476983183407723,3,B
新鲜牛奶,天津市,2020-05,G09_乳制品,2.42865090136805,14,7,0.331417156738058,3,B
新鲜牛奶,天津市,2020-08,G09_乳制品,2.47913505340663,38,19,0.493482757506255,3,B
新鲜牛奶,天津市,2020-11,G09_乳制品,2.53812297605302,38,22,0.358349075800144,3,B
新鲜牛奶,天津市,2021-01,G09_乳制品,2.45509848818756,37,23,0.348690607995952,3,B
新鲜牛奶,天津市,2021-08,G09_乳制品,2.5336171781477,52,27,0.507967457532531,3,B
新鲜牛奶,天津市,2021-10,G09_乳制品,2.5336171781477,46,28,0.524571757170904,3,B
新鲜牛奶,天津市,2021-11,G09_乳制品,2.53396378025576,41,24,0.383003603157357,3,B
新鲜牛奶,天津市,2022-02,G09_乳制品,2.54299317740513,32,20,0.430297504211945,3,B
新鲜牛奶,天津市,2022-05,G09_乳制品,2.53443038193648,37,21,0.408007918975769,3,B
新鲜牛奶,天津市,2022-08,G09_乳制品,2.51935109494193,22,16,0.350553644744242,3,B
新鲜牛奶,天津市,2022-12,G09_乳制品,2.56780966893443,30,21,0.452577794586384,3,B
新鲜牛奶,天津市,2021-07,G09_乳制品,2.5336171781477,33,23,0.359982305599466,3,B
新鲜牛奶,天津市,2020-01,G09_乳制品,2.54770712173286,18,11,0.350287364353868,3,B
新鲜牛奶,天津市,2020-02,G09_乳制品,2.73028256827587,18,13,0.292415057994804,3,B
新鲜牛奶,天津市,2020-07,G09_乳制品,2.44281279624869,29,15,0.468636639310922,3,B
新鲜牛奶,天津市,2021-04,G09_乳制品,2.58144269952718,45,27,0.455716053825366,3,B
新鲜牛奶,天津市,2021-05,G09_乳制品,2.5336171781477,36,20,0.359099877127782,3,B
新鲜牛奶,天津市,2021-06,G09_乳制品,2.5336171781477,39,21,0.38975886818,3,B
新鲜牛奶,天津市,2021-09,G09_乳制品,2.5508867245951,46,22,0.450778791236064,3,B
新鲜牛奶,天津市,2021-12,G09_乳制品,2.56799746948057,34,26,0.422886080208073,3,B
新鲜牛奶,天津市,2022-03,G09_乳制品,2.6253955014345,42,28,0.457029259335205,3,B
新鲜牛奶,天津市,2022-04,G09_乳制品,2.57191725080958,30,17,0.418327440357073,3,B
新鲜牛奶,天津市,2022-06,G09_乳制品,2.49991842493518,35,23,0.473964108005517,3,B
新鲜牛奶,天津市,2022-07,G09_乳制品,2.56834240248709,38,23,0.393914853399453,3,B
新鲜牛奶,天津市,2022-09,G09_乳制品,2.54554330791874,40,24,0.385935813141055,3,B
新鲜牛奶,天津市,2022-10,G09_乳制品,2.5336171781477,37,17,0.315939436513917,3,B
新鲜牛奶,天津市,2022-11,G09_乳制品,2.56742185183295,53,31,0.42634293782459,3,B
新鲜牛奶,天津市,2021-02,G09_乳制品,2.42470882529376,24,15,0.360918103699725,3,B
新鲜牛奶,天津市,2020-03,G09_乳制品,2.77360781496729,21,11,0.423297869482414,3,B
新鲜牛奶,天津市,2020-06,G09_乳制品,2.47546363773474,17,9,0.358847644290033,3,B
新鲜牛奶,天津市,2020-09,G09_乳制品,2.72977495911858,43,24,0.412466224656743,3,B
新鲜牛奶,天津市,2020-10,G09_乳制品,2.65294140554504,51,26,0.388762777595474,3,B
新鲜牛奶,天津市,2020-12,G09_乳制品,2.50522648923271,31,23,0.422481264678957,3,B
新鲜牛奶,天津市,2021-03,G09_乳制品,2.42470882529376,28,18,0.415138928143184,3,B
新鲜牛奶,天津市,2022-01,G09_乳制品,2.66057098485545,46,24,0.366178971340397,3,B
新鲜牛奶,四川省,2020-01,G09_乳制品,2.88917688346435,141,66,0.261647510189321,3,B
新鲜牛奶,四川省,2020-05,G09_乳制品,2.8499353879198,189,69,0.277126467140724,3,B
新鲜牛奶,四川省,2020-06,G09_乳制品,2.8596354163853,154,61,0.289806120728526,3,B
新鲜牛奶,四川省,2020-07,G09_乳制品,2.90975503273022,199,83,0.268202991334877,3,B
新鲜牛奶,四川省,2020-11,G09_乳制品,2.85434499847661,146,70,0.2685444080938,3,B
新鲜牛奶,四川省,2020-10,G09_乳制品,2.95816339953212,138,74,0.275522163950253,3,B
新鲜牛奶,四川省,2021-12,G09_乳制品,2.75053218963607,169,85,0.321324829276929,3,B
新鲜牛奶,四川省,2021-04,G09_乳制品,2.87322001912741,148,78,0.3173747452019,3,B
新鲜牛奶,四川省,2020-02,G09_乳制品,2.85362440731805,135,49,0.255808510908401,3,B
新鲜牛奶,四川省,2020-12,G09_乳制品,2.9026694552468,167,75,0.25154753864947,3,B
新鲜牛奶,四川省,2021-01,G09_乳制品,2.85506558963518,139,62,0.271368740115067,3,B
新鲜牛奶,四川省,2021-02,G09_乳制品,2.88456430057038,119,65,0.326360777890138,3,B
新鲜牛奶,四川省,2021-07,G09_乳制品,2.8433071417241,152,75,0.310925208912805,3,B
新鲜牛奶,四川省,2021-10,G09_乳制品,2.86158797275511,147,80,0.329660742973272,3,B
新鲜牛奶,广西壮族自治区,2020-05,G09_乳制品,2.79885786094848,3,3,0.525005389095349,3,B
新鲜牛奶,广西壮族自治区,2020-02,G09_乳制品,2.74358687553213,1,1,,3,B
新鲜牛奶,湖北省,2022-03,G09_乳制品,2.75273930992223,77,43,0.476547982929988,3,B
新鲜牛奶,湖北省,2020-02,G09_乳制品,2.97852279366565,6,5,0.269524106552246,3,B
新鲜牛奶,湖北省,2020-10,G09_乳制品,3.0240642575634,47,33,0.39846660519486,3,B
新鲜牛奶,湖北省,2020-03,G09_乳制品,2.8405521382962,6,4,0.48194490909921,3,B
新鲜牛奶,陕西省,2022-01,G09_乳制品,2.73156601186257,8,6,0.312019095222822,3,B
新鲜牛奶,陕西省,2022-02,G09_乳制品,2.54306558241147,11,7,0.38533458829217,3,B
新鲜牛奶,陕西省,2022-05,G09_乳制品,2.63621443298807,13,6,0.317769562903697,3,B
新鲜牛奶,陕西省,2022-06,G09_乳制品,2.60124564489426,16,11,0.447915915934336,3,B
新鲜牛奶,陕西省,2020-05,G09_乳制品,2.92554805869015,16,10,0.709932900480567,3,B
新鲜牛奶,陕西省,2020-01,G09_乳制品,2.60059492517283,9,7,0.450848312478037,3,B
新鲜牛奶,陕西省,2021-05,G09_乳制品,2.65281070610185,23,12,0.338618760012576,3,B
新鲜牛奶,陕西省,2021-06,G09_乳制品,2.95298708001679,11,11,0.390280306951373,3,B
新鲜牛奶,吉林省,2022-08,G09_乳制品,3.24064662985931,2,2,0.179828748134673,3,B
新鲜牛奶,吉林省,2022-04,G09_乳制品,2.54800100867598,3,2,0.0217662174081357,3,B
新鲜牛奶,山东省,2020-04,G09_乳制品,2.60777219762864,123,58,0.271330949311489,3,B
新鲜牛奶,重庆市,2020-05,G09_乳制品,2.68576985885915,51,22,0.238675703297825,3,B
新鲜牛奶,重庆市,2021-06,G09_乳制品,2.73710893663769,63,27,0.322910769068439,3,B
新鲜牛奶,重庆市,2020-08,G09_乳制品,2.72397192865849,57,18,0.203933869113104,3,B
新鲜牛奶,重庆市,2020-09,G09_乳制品,2.73710893663769,63,27,0.275911069422587,3,B
新鲜牛奶,重庆市,2020-10,G09_乳制品,2.80157907015783,58,28,0.255255906362706,3,B
新鲜牛奶,重庆市,2020-01,G09_乳制品,2.91625889213816,22,13,0.263475337270752,3,B
新鲜牛奶,重庆市,2021-07,G09_乳制品,2.68576985885915,54,25,0.302063268114569,3,B
新鲜牛奶,重庆市,2022-11,G09_乳制品,3.00614096092669,39,18,0.305880484577736,3,B
新鲜牛奶,重庆市,2020-02,G09_乳制品,2.8778659380812,24,13,0.337042885359022,3,B
新鲜牛奶,重庆市,2020-04,G09_乳制品,2.74510149905743,14,10,0.164368779058789,3,B
新鲜牛奶,重庆市,2020-06,G09_乳制品,2.68576985885915,46,17,0.296698096511747,3,B
新鲜牛奶,重庆市,2020-07,G09_乳制品,2.68576985885915,47,19,0.255636513166717,3,B
新鲜牛奶,重庆市,2020-11,G09_乳制品,2.90031644027702,50,20,0.303846411508417,3,B
新鲜牛奶,重庆市,2021-04,G09_乳制品,2.68576985885915,51,26,0.293820601079065,3,B
新鲜牛奶,重庆市,2021-05,G09_乳制品,2.73710893663769,59,28,0.277279144849919,3,B
新鲜牛奶,重庆市,2022-02,G09_乳制品,2.76334837531113,50,23,0.329449547559395,3,B
新鲜牛奶,重庆市,2022-04,G09_乳制品,2.75976413057182,59,23,0.325942437818885,3,B
新鲜牛奶,重庆市,2022-07,G09_乳制品,2.75296433444915,70,36,0.316251407385349,3,B
新鲜牛奶,重庆市,2022-01,G09_乳制品,2.75115113573891,67,25,0.276758818455343,3,B
新鲜牛奶,重庆市,2022-08,G09_乳制品,2.75976413057182,91,31,0.339943077515691,3,B
新鲜牛奶,重庆市,2021-12,G09_乳制品,2.68576985885915,59,26,0.297279323578799,3,B
新鲜牛奶,重庆市,2021-03,G09_乳制品,2.68576985885915,38,18,0.21430817452186,3,B
新鲜牛奶,重庆市,2021-09,G09_乳制品,2.73710893663769,51,23,0.269327721443014,3,B
新鲜牛奶,重庆市,2021-11,G09_乳制品,2.73710893663769,45,19,0.191904691335562,3,B
新鲜牛奶,重庆市,2020-12,G09_乳制品,2.68576985885915,40,16,0.307117679166492,3,B
新鲜牛奶,重庆市,2021-01,G09_乳制品,2.68576985885915,56,21,0.258560472524489,3,B
新鲜牛奶,重庆市,2021-08,G09_乳制品,2.68576985885915,65,26,0.333454593282335,3,B
新鲜牛奶,重庆市,2021-10,G09_乳制品,2.73710893663769,55,22,0.253473485485728,3,B
新鲜牛奶,重庆市,2022-03,G09_乳制品,2.75976413057182,57,30,0.309766639753078,3,B
新鲜牛奶,重庆市,2022-05,G09_乳制品,2.75976413057182,69,31,0.256687110117802,3,B
新鲜牛奶,重庆市,2022-06,G09_乳制品,2.75164708487313,67,25,0.297350871569004,3,B
新鲜牛奶,重庆市,2022-09,G09_乳制品,2.75976413057182,70,27,0.304879819246254,3,B
新鲜牛奶,重庆市,2022-12,G09_乳制品,2.75115113573891,43,21,0.294723631809655,3,B
新鲜牛奶,重庆市,2021-02,G09_乳制品,2.68576985885915,35,14,0.212862363975859,3,B
新鲜牛奶,重庆市,2020-03,G09_乳制品,2.63296680015784,11,7,0.262999303816895,3,B
新鲜牛奶,河北省,2020-02,G09_乳制品,2.39302089283739,5,5,0.168546397993004,3,B
